TestData_WithEMG_EMG.csv
time,Sensor_1_IM_EMG1,Sensor_2_IM_EMG2,Sensor_3_IM_EMG3,Sensor_4_IM_EMG4,Sensor_5_IM_EMG5,Sensor_6_IM_EMG6,Sensor_7_IM_EMG7,Sensor_8_IM_EMG8,Sensor_9_IM_EMG9,Sensor_10_IM_EMG10,Sensor_11_IM_EMG11,Sensor_12_IM_EMG12,Sensor_13_IM_EMG13,Sensor_14_IM_EMG14,Sensor_15_IM_EMG15,Sensor_16_IM_EMG16,
0.06000000,0.00000294,0.00000724,-0.00002240,-0.00000579,0.00000000,0.00000000,-0.00002061,-0.00001318,-0.00002805,-0.00001176,-0.00000669,0.00005611,0.00000172,-0.00001880,-0.00005601,0.00003387,
0.06050000,0.00000250,0.00000836,-0.00002315,-0.00000615,0.00000000,0.00000000,-0.00001887,-0.00001242,-0.00002749,-0.00001099,-0.00000741,0.00011363,-0.00000167,0.00001188,-0.00006649,0.00001394,
0.06100000,0.00000190,0.00000834,-0.00002330,-0.00000634,0.00000000,0.00000000,-0.00001919,-0.00001130,-0.00002782,-0.00000968,-0.00000869,0.00016575,-0.00000307,0.00002493,-0.00006658,-0.00000225,
0.06150000,0.00000132,0.00000787,-0.00002206,-0.00000616,0.00000000,0.00000000,-0.00001973,-0.00001027,-0.00002830,-0.00000879,-0.00001012,0.00014346,-0.00000264,0.00000659,-0.00005898,-0.00000926,
0.06200000,0.00000099,0.00000775,-0.00002111,-0.00000570,0.00000000,0.00000000,-0.00001922,-0.00001022,-0.00002804,-0.00000927,-0.00001043,0.00007797,-0.00000299,-0.00003581,-0.00005508,-0.00001007,
0.06250000,0.00000112,0.00000779,-0.00002147,-0.00000529,0.00000000,0.00000000,-0.00001793,-0.00001088,-0.00002695,-0.00001065,-0.00000930,0.00004122,-0.00000350,-0.00008037,-0.00005816,-0.00001157,
0.06300000,0.00000154,0.00000756,-0.00002233,-0.00000563,0.00000000,0.00000000,-0.00001642,-0.00001115,-0.00002575,-0.00001236,-0.00000778,0.00005378,-0.00000281,-0.00010676,-0.00006219,-0.00001588,
0.06350000,0.00000188,0.00000738,-0.00002268,-0.00000727,0.00000000,0.00000000,-0.00001448,-0.00001083,-0.00002506,-0.00001482,-0.00000705,0.00006547,-0.00000274,-0.00010950,-0.00006179,-0.00001883,
0.06400000,0.00000223,0.00000746,-0.00002239,-0.00000937,0.00000000,0.00000000,-0.00001268,-0.00001040,-0.00002475,-0.00001689,-0.00000740,0.00002717,-0.00000296,-0.00009488,-0.00005539,-0.00001856,
0.06450000,0.00000266,0.00000778,-0.00002179,-0.00001024,0.00000000,0.00000000,-0.00001188,-0.00001059,-0.00002461,-0.00001633,-0.00000795,-0.00004274,-0.00000147,-0.00007266,-0.00004745,-0.00001779,
0.06500000,0.00000263,0.00000851,-0.00002074,-0.00000953,0.00000000,0.00000000,-0.00001115,-0.00001193,-0.00002525,-0.00001339,-0.00000768,-0.00008680,0.00000002,-0.00005219,-0.00004591,-0.00001729,
0.06550000,0.00000216,0.00000868,-0.00001914,-0.00000836,0.00000000,0.00000000,-0.00001024,-0.00001336,-0.00002681,-0.00001045,-0.00000709,-0.00008222,0.00000045,-0.00003842,-0.00005119,-0.00001595,
0.06600000,0.00000209,0.00000703,-0.00001760,-0.00000772,0.00000000,0.00000000,-0.00001008,-0.00001334,-0.00002824,-0.00000897,-0.00000740,-0.00006201,0.00000136,-0.00003215,-0.00005577,-0.00001411,
0.06650000,0.00000241,0.00000478,-0.00001662,-0.00000752,0.00000000,0.00000000,-0.00000959,-0.00001279,-0.00002886,-0.00000816,-0.00000815,-0.00006029,0.00000151,-0.00003338,-0.00005601,-0.00001285,
0.06700000,0.00000260,0.00000380,-0.00001610,-0.00000758,0.00000000,0.00000000,-0.00000816,-0.00001351,-0.00002856,-0.00000714,-0.00000841,-0.00005597,-0.00000012,-0.00004018,-0.00005397,-0.00001255,
0.06750000,0.00000274,0.00000380,-0.00001568,-0.00000828,0.00000000,0.00000000,-0.00000789,-0.00001519,-0.00002746,-0.00000653,-0.00000863,-0.00000624,-0.00000100,-0.00004805,-0.00005193,-0.00001260,
0.06800000,0.00000298,0.00000450,-0.00001595,-0.00000910,0.00000000,0.00000000,-0.00000964,-0.00001597,-0.00002578,-0.00000611,-0.00000918,0.00007734,-0.00000056,-0.00004989,-0.00005036,-0.00001427,
0.06850000,0.00000332,0.00000636,-0.00001808,-0.00000931,0.00000000,0.00000000,-0.00001329,-0.00001457,-0.00002393,-0.00000452,-0.00000980,0.00015724,-0.00000074,-0.00004733,-0.00004895,-0.00002126,
0.06900000,0.00000370,0.00000772,-0.00002099,-0.00000934,0.00000000,0.00000000,-0.00001848,-0.00001221,-0.00002381,-0.00000295,-0.00000995,0.00018900,-0.00000157,-0.00005909,-0.00004962,-0.00003264,
0.06950000,0.00000379,0.00000705,-0.00002202,-0.00000938,0.00000000,0.00000000,-0.00002284,-0.00001117,-0.00002542,-0.00000441,-0.00000948,0.00014735,-0.00000180,-0.00007918,-0.00005254,-0.00004303,
0.07000000,0.00000362,0.00000645,-0.00002107,-0.00000893,0.00000000,0.00000000,-0.00002462,-0.00001153,-0.00002525,-0.00000821,-0.00000920,0.00009977,-0.00000139,-0.00007274,-0.00005300,-0.00004928,
0.07050000,0.00000356,0.00000744,-0.00001991,-0.00000816,0.00000000,0.00000000,-0.00002337,-0.00001207,-0.00002358,-0.00000999,-0.00000951,0.00009395,-0.00000168,-0.00004501,-0.00004954,-0.00004821,
0.07100000,0.00000319,0.00000830,-0.00001909,-0.00000787,0.00000000,0.00000000,-0.00001920,-0.00001264,-0.00002377,-0.00000916,-0.00000985,0.00009927,-0.00000253,-0.00002857,-0.00004584,-0.00004202,
0.07150000,0.00000218,0.00000756,-0.00001848,-0.00000842,0.00000000,0.00000000,-0.00001400,-0.00001350,-0.00002496,-0.00001066,-0.00001001,0.00011458,-0.00000184,-0.00002897,-0.00004421,-0.00004483,
0.07200000,0.00000229,0.00000580,-0.00001827,-0.00000910,0.00000000,0.00000000,-0.00000906,-0.00001419,-0.00002433,-0.00001767,-0.00001014,0.00014019,0.00000024,-0.00004120,-0.00004454,-0.00006573,
0.07250000,0.00000450,0.00000434,-0.00001909,-0.00000907,0.00000000,0.00000000,-0.00000411,-0.00001391,-0.00002170,-0.00002591,-0.00000989,0.00014890,0.00000147,-0.00006789,-0.00004578,-0.00009281,
0.07300000,0.00000628,0.00000386,-0.00002158,-0.00000871,0.00000000,0.00000000,0.00000040,-0.00001251,-0.00001927,-0.00002747,-0.00000898,0.00014228,0.00000115,-0.00010730,-0.00004638,-0.00010287,
0.07350000,0.00000607,0.00000412,-0.00002428,-0.00000866,0.00000000,0.00000000,0.00000308,-0.00001075,-0.00001857,-0.00002245,-0.00000859,0.00013001,-0.00000029,-0.00013993,-0.00004566,-0.00008738,
0.07400000,0.00000530,0.00000419,-0.00002485,-0.00000870,0.00000000,0.00000000,0.00000311,-0.00001002,-0.00001910,-0.00001860,-0.00000992,0.00010397,-0.00000234,-0.00014229,-0.00004441,-0.00005964,
0.07450000,0.00000494,0.00000318,-0.00002391,-0.00000820,0.00000000,0.00000000,0.00000109,-0.00001125,-0.00001966,-0.00001830,-0.00001164,0.00006390,-0.00000410,-0.00011945,-0.00004392,-0.00003530,
0.07500000,0.00000490,0.00000173,-0.00002299,-0.00000719,0.00000000,0.00000000,-0.00000194,-0.00001342,-0.00001989,-0.00001830,-0.00001199,0.00001104,-0.00000507,-0.00009880,-0.00004468,-0.00001844,
0.07550000,0.00000499,0.00000150,-0.00002180,-0.00000638,0.00000000,0.00000000,-0.00000526,-0.00001425,-0.00002041,-0.00001682,-0.00001153,-0.00006526,-0.00000558,-0.00009183,-0.00004590,-0.00000226,
0.07600000,0.00000502,0.00000264,-0.00002051,-0.00000611,0.00000000,0.00000000,-0.00000743,-0.00001296,-0.00002160,-0.00001460,-0.00001169,-0.00016156,-0.00000613,-0.00007829,-0.00004605,0.00002121,
0.07650000,0.00000465,0.00000347,-0.00002000,-0.00000640,0.00000000,0.00000000,-0.00000758,-0.00001071,-0.00002328,-0.00001289,-0.00001287,-0.00023239,-0.00000623,-0.00003389,-0.00004524,0.00004776,
0.07700000,0.00000360,0.00000260,-0.00002020,-0.00000739,0.00000000,0.00000000,-0.00000737,-0.00000901,-0.00002548,-0.00001171,-0.00001426,-0.00022644,-0.00000480,0.00003724,-0.00004536,0.00006245,
0.07750000,0.00000247,0.00000053,-0.00002066,-0.00000862,0.00000000,0.00000000,-0.00000903,-0.00000851,-0.00002811,-0.00001067,-0.00001511,-0.00017406,-0.00000266,0.00010124,-0.00004604,0.00005847,
0.07800000,0.00000214,-0.00000087,-0.00002109,-0.00000925,0.00000000,0.00000000,-0.00001206,-0.00000898,-0.00003020,-0.00001000,-0.00001550,-0.00015066,-0.00000170,0.00012012,-0.00004559,0.00004330,
0.07850000,0.00000244,-0.00000069,-0.00002134,-0.00000930,0.00000000,0.00000000,-0.00001356,-0.00000988,-0.00003044,-0.00001003,-0.00001574,-0.00015744,-0.00000157,0.00008642,-0.00004539,0.00002621,
0.07900000,0.00000289,-0.00000080,-0.00002188,-0.00000936,0.00000000,0.00000000,-0.00001255,-0.00001052,-0.00002935,-0.00001066,-0.00001585,-0.00015233,-0.00000084,0.00003305,-0.00004675,0.00001375,
0.07950000,0.00000343,-0.00000336,-0.00002303,-0.00000986,0.00000000,0.00000000,-0.00001123,-0.00001078,-0.00002851,-0.00001134,-0.00001566,-0.00013204,0.00000042,0.00000252,-0.00004745,0.00000878,
0.08000000,0.00000370,-0.00000678,-0.00002357,-0.00001104,0.00000000,0.00000000,-0.00001090,-0.00001189,-0.00002788,-0.00001159,-0.00001526,-0.00012223,0.00000124,0.00000900,-0.00004465,0.00000658,
0.08050000,0.00000342,-0.00000743,-0.00002266,-0.00001273,0.00000000,0.00000000,-0.00001051,-0.00001382,-0.00002768,-0.00001141,-0.00001507,-0.00013564,0.00000156,0.00003438,-0.00003835,0.00000221,
0.08100000,0.00000300,-0.00000455,-0.00002143,-0.00001421,0.00000000,0.00000000,-0.00000907,-0.00001442,-0.00002946,-0.00001124,-0.00001534,-0.00015711,0.00000224,0.00005329,-0.00003166,-0.00000226,
0.08150000,0.00000267,-0.00000191,-0.00002078,-0.00001474,0.00000000,0.00000000,-0.00000778,-0.00001340,-0.00003259,-0.00001151,-0.00001528,-0.00016928,0.00000357,0.00006061,-0.00002650,-0.00000584,
0.08200000,0.00000225,-0.00000310,-0.00002074,-0.00001369,0.00000000,0.00000000,-0.00000865,-0.00001227,-0.00003531,-0.00001227,-0.00001427,-0.00015228,0.00000506,0.00006947,-0.00002030,-0.00001212,
0.08250000,0.00000224,-0.00000586,-0.00002187,-0.00001092,0.00000000,0.00000000,-0.00001124,-0.00001175,-0.00003644,-0.00001275,-0.00001398,-0.00008378,0.00000497,0.00008141,-0.00001259,-0.00001913,
0.08300000,0.00000316,-0.00000610,-0.00002412,-0.00000813,0.00000000,0.00000000,-0.00001384,-0.00001155,-0.00003628,-0.00001246,-0.00001542,-0.00001879,0.00000220,0.00008620,-0.00000863,-0.00002252,
0.08350000,0.00000416,-0.00000361,-0.00002562,-0.00000726,0.00000000,0.00000000,-0.00001583,-0.00001044,-0.00003779,-0.00001199,-0.00001644,-0.00004433,-0.00000108,0.00008464,-0.00001088,-0.00002589,
0.08400000,0.00000396,0.00000014,-0.00002481,-0.00000785,0.00000000,0.00000000,-0.00001691,-0.00000829,-0.00004124,-0.00001106,-0.00001603,-0.00011846,-0.00000277,0.00008363,-0.00001697,-0.00003199,
0.08450000,0.00000260,0.00000517,-0.00002216,-0.00000837,0.00000000,0.00000000,-0.00001757,-0.00000662,-0.00004404,-0.00000955,-0.00001548,-0.00013412,-0.00000281,0.00007761,-0.00002434,-0.00003705,
0.08500000,0.00000127,0.00001227,-0.00001937,-0.00000814,0.00000000,0.00000000,-0.00001939,-0.00000611,-0.00004614,-0.00000914,-0.00001533,-0.00007166,-0.00000136,0.00005717,-0.00003036,-0.00003941,
0.08550000,0.00000094,0.00002072,-0.00001791,-0.00000702,0.00000000,0.00000000,-0.00002255,-0.00000621,-0.00004748,-0.00001026,-0.00001527,0.00001262,0.00000006,0.00003188,-0.00003436,-0.00004086,
0.08600000,0.00000183,0.00002810,-0.00001809,-0.00000535,0.00000000,0.00000000,-0.00002507,-0.00000649,-0.00004613,-0.00001143,-0.00001501,0.00005685,-0.00000008,0.00001683,-0.00003750,-0.00004232,
0.08650000,0.00000359,0.00003235,-0.00001906,-0.00000403,0.00000000,0.00000000,-0.00002500,-0.00000718,-0.00004156,-0.00001172,-0.00001424,0.00004725,-0.00000051,0.00000744,-0.00003829,-0.00004290,
0.08700000,0.00000572,0.00003286,-0.00001972,-0.00000354,0.00000000,0.00000000,-0.00002266,-0.00000896,-0.00003555,-0.00001125,-0.00001328,0.00003014,-0.00000038,-0.00000690,-0.00003342,-0.00004076,
0.08750000,0.00000760,0.00003016,-0.00001962,-0.00000394,0.00000000,0.00000000,-0.00002025,-0.00001142,-0.00003070,-0.00001069,-0.00001317,0.00006489,-0.00000034,-0.00002288,-0.00002336,-0.00003545,
0.08800000,0.00000836,0.00002539,-0.00001903,-0.00000534,0.00000000,0.00000000,-0.00001904,-0.00001237,-0.00002807,-0.00001097,-0.00001433,0.00016211,0.00000039,-0.00002769,-0.00001342,-0.00002963,
0.08850000,0.00000768,0.00002044,-0.00001839,-0.00000706,0.00000000,0.00000000,-0.00001834,-0.00001077,-0.00002689,-0.00001221,-0.00001574,0.00025156,0.00000181,-0.00001731,-0.00000637,-0.00002677,
0.08900000,0.00000622,0.00001711,-0.00001780,-0.00000785,0.00000000,0.00000000,-0.00001735,-0.00000854,-0.00002654,-0.00001374,-0.00001589,0.00025026,0.00000181,-0.00000232,-0.00000000,-0.00002601,
0.08950000,0.00000496,0.00001517,-0.00001709,-0.00000768,0.00000000,0.00000000,-0.00001706,-0.00000792,-0.00002773,-0.00001526,-0.00001467,0.00017769,0.00000003,0.00000704,0.00000542,-0.00002114,
0.09000000,0.00000422,0.00001347,-0.00001663,-0.00000712,0.00000000,0.00000000,-0.00001860,-0.00000910,-0.00003047,-0.00001638,-0.00001356,0.00010029,-0.00000205,0.00000905,0.00000483,-0.00000940,
0.09050000,0.00000342,0.00001156,-0.00001733,-0.00000625,0.00000000,0.00000000,-0.00002177,-0.00001045,-0.00003337,-0.00001603,-0.00001391,0.00002767,-0.00000383,0.00000555,-0.00000502,0.00000256,
0.09100000,0.00000225,0.00000912,-0.00001899,-0.00000621,0.00000000,0.00000000,-0.00002691,-0.00001084,-0.00003610,-0.00001421,-0.00001513,-0.00001878,-0.00000502,-0.00000470,-0.00001761,0.00000690,
0.09150000,0.00000164,0.00000623,-0.00001992,-0.00000785,0.00000000,0.00000000,-0.00003320,-0.00001033,-0.00003784,-0.00001254,-0.00001574,-0.00000203,-0.00000489,-0.00002975,-0.00002272,0.00000347,
0.09200000,0.00000279,0.00000395,-0.00001904,-0.00000911,0.00000000,0.00000000,-0.00003645,-0.00000911,-0.00003531,-0.00001243,-0.00001576,0.00004088,-0.00000315,-0.00007526,-0.00001986,-0.00000141,
0.09250000,0.00000491,0.00000331,-0.00001763,-0.00000816,0.00000000,0.00000000,-0.00003470,-0.00000812,-0.00002925,-0.00001376,-0.00001537,0.00005923,-0.00000074,-0.00012156,-0.00001239,-0.00000352,
0.09300000,0.00000583,0.00000429,-0.00001788,-0.00000639,0.00000000,0.00000000,-0.00003115,-0.00000858,-0.00002522,-0.00001507,-0.00001398,0.00005440,0.00000068,-0.00013731,0.00000232,-0.00000649,
0.09350000,0.00000548,0.00000596,-0.00001969,-0.00000614,0.00000000,0.00000000,-0.00002938,-0.00000985,-0.00002501,-0.00001508,-0.00001213,0.00003359,0.00000036,-0.00012539,0.00002609,-0.00001703,
0.09400000,0.00000548,0.00000689,-0.00002082,-0.00000801,0.00000000,0.00000000,-0.00002965,-0.00001072,-0.00002640,-0.00001381,-0.00001109,-0.00000508,-0.00000057,-0.00010992,0.00004919,-0.00003597,
0.09450000,0.00000645,0.00000629,-0.00002001,-0.00001048,0.00000000,0.00000000,-0.00002990,-0.00001135,-0.00002795,-0.00001235,-0.00001105,-0.00005034,-0.00000044,-0.00009850,0.00005782,-0.00005587,
0.09500000,0.00000770,0.00000517,-0.00001844,-0.00001133,0.00000000,0.00000000,-0.00002853,-0.00001205,-0.00002911,-0.00001187,-0.00001130,-0.00008219,-0.00000001,-0.00008348,0.00004641,-0.00006675,
0.09550000,0.00000866,0.00000467,-0.00001801,-0.00000957,0.00000000,0.00000000,-0.00002554,-0.00001277,-0.00003017,-0.00001291,-0.00001136,-0.00008851,-0.00000093,-0.00004707,0.00001339,-0.00006439,
0.09600000,0.00000902,0.00000455,-0.00001934,-0.00000719,0.00000000,0.00000000,-0.00002285,-0.00001326,-0.00003175,-0.00001460,-0.00001164,-0.00006902,-0.00000173,0.00001254,-0.00002523,-0.00005326,
0.09650000,0.00000841,0.00000372,-0.00002118,-0.00000705,0.00000000,0.00000000,-0.00002088,-0.00001320,-0.00003309,-0.00001500,-0.00001280,-0.00004497,-0.00000130,0.00006237,-0.00004261,-0.00004182,
0.09700000,0.00000753,0.00000166,-0.00002141,-0.00000886,0.00000000,0.00000000,-0.00001642,-0.00001282,-0.00003387,-0.00001335,-0.00001480,-0.00004741,-0.00000175,0.00007280,-0.00004293,-0.00003441,
0.09750000,0.00000762,-0.00000026,-0.00002005,-0.00001071,0.00000000,0.00000000,-0.00000968,-0.00001245,-0.00003564,-0.00001068,-0.00001705,-0.00006319,-0.00000373,0.00003766,-0.00004076,-0.00002708,
0.09800000,0.00000820,-0.00000063,-0.00001927,-0.00001228,0.00000000,0.00000000,-0.00000537,-0.00001234,-0.00003877,-0.00000810,-0.00001856,-0.00004660,-0.00000533,-0.00001655,-0.00003371,-0.00001328,
0.09850000,0.00000778,-0.00000033,-0.00001998,-0.00001376,0.00000000,0.00000000,-0.00000511,-0.00001308,-0.00004084,-0.00000604,-0.00001870,0.00002230,-0.00000572,-0.00004255,-0.00002525,0.00000690,
0.09900000,0.00000631,-0.00000050,-0.00002116,-0.00001421,0.00000000,0.00000000,-0.00000652,-0.00001425,-0.00003942,-0.00000451,-0.00001840,0.00012860,-0.00000578,-0.00004481,-0.00002121,0.00002479,
0.09950000,0.00000471,-0.00000088,-0.00002169,-0.00001313,0.00000000,0.00000000,-0.00000705,-0.00001460,-0.00003473,-0.00000347,-0.00001863,0.00020318,-0.00000639,-0.00005673,-0.00001803,0.00003186,
0.10000000,0.00000339,-0.00000067,-0.00002170,-0.00001192,0.00000000,0.00000000,-0.00000581,-0.00001374,-0.00002946,-0.00000318,-0.00001867,0.00014946,-0.00000715,-0.00006261,-0.00001387,0.00002821,
0.10050000,0.00000291,0.00000042,-0.00002176,-0.00001214,0.00000000,0.00000000,-0.00000378,-0.00001217,-0.00002605,-0.00000427,-0.00001790,-0.00001296,-0.00000677,-0.00004045,-0.00001093,0.00001850,
0.10100000,0.00000390,0.00000166,-0.00002183,-0.00001348,0.00000000,0.00000000,-0.00000253,-0.00001059,-0.00002490,-0.00000659,-0.00001704,-0.00013967,-0.00000471,-0.00001371,-0.00000990,0.00000648,
0.10150000,0.00000585,0.00000187,-0.00002142,-0.00001421,0.00000000,0.00000000,-0.00000302,-0.00000970,-0.00002473,-0.00000875,-0.00001663,-0.00013891,-0.00000223,-0.00001857,-0.00001004,-0.00000500,
0.10200000,0.00000744,0.00000112,-0.00002026,-0.00001351,0.00000000,0.00000000,-0.00000487,-0.00000984,-0.00002414,-0.00000978,-0.00001635,-0.00005290,-0.00000105,-0.00004954,-0.00001175,-0.00001361,
0.10250000,0.00000797,0.00000049,-0.00001926,-0.00001210,0.00000000,0.00000000,-0.00000692,-0.00001076,-0.00002253,-0.00001035,-0.00001605,0.00001764,-0.00000130,-0.00006510,-0.00001606,-0.00001744,
0.10300000,0.00000788,0.00000018,-0.00002028,-0.00000986,0.00000000,0.00000000,-0.00000816,-0.00001183,-0.00001966,-0.00001138,-0.00001644,0.00002162,-0.00000144,-0.00005359,-0.00002175,-0.00001614,
0.10350000,0.00000736,-0.00000050,-0.00002334,-0.00000679,0.00000000,0.00000000,-0.00000777,-0.00001253,-0.00001448,-0.00001310,-0.00001775,-0.00001451,-0.00000047,-0.00004227,-0.00002591,-0.00001227,
0.10400000,0.00000572,-0.00000160,-0.00002559,-0.00000470,0.00000000,0.00000000,-0.00000565,-0.00001287,-0.00000690,-0.00001493,-0.00001865,-0.00003431,0.00000071,-0.00005162,-0.00002709,-0.00001049,
0.10450000,0.00000382,-0.00000266,-0.00002519,-0.00000495,0.00000000,0.00000000,-0.00000389,-0.00001325,-0.00000200,-0.00001577,-0.00001821,-0.00000111,0.00000104,-0.00007452,-0.00002604,-0.00001441,
0.10500000,0.00000301,-0.00000288,-0.00002306,-0.00000653,0.00000000,0.00000000,-0.00000476,-0.00001355,-0.00000698,-0.00001509,-0.00001705,0.00005949,0.00000065,-0.00008888,-0.00002521,-0.00002460,
0.10550000,0.00000193,-0.00000170,-0.00002053,-0.00000727,0.00000000,0.00000000,-0.00000737,-0.00001322,-0.00002227,-0.00001369,-0.00001607,0.00007839,0.00000009,-0.00008293,-0.00002753,-0.00003860,
0.10600000,-0.00000051,0.00000027,-0.00001851,-0.00000640,0.00000000,0.00000000,-0.00000950,-0.00001245,-0.00003830,-0.00001257,-0.00001524,0.00004294,-0.00000002,-0.00005776,-0.00003296,-0.00005158,
0.10650000,-0.00000236,0.00000148,-0.00001741,-0.00000545,0.00000000,0.00000000,-0.00001011,-0.00001202,-0.00004389,-0.00001217,-0.00001389,0.00001022,0.00000068,-0.00001560,-0.00003755,-0.00005877,
0.10700000,-0.00000170,0.00000131,-0.00001700,-0.00000596,0.00000000,0.00000000,-0.00000872,-0.00001152,-0.00003818,-0.00001266,-0.00001223,0.00000846,0.00000179,0.00003708,-0.00003720,-0.00005849,
0.10750000,0.00000054,0.00000065,-0.00001697,-0.00000704,0.00000000,0.00000000,-0.00000543,-0.00001074,-0.00002860,-0.00001348,-0.00001096,0.00002851,0.00000262,0.00007551,-0.00003153,-0.00005266,
0.10800000,0.00000184,0.00000066,-0.00001731,-0.00000657,0.00000000,0.00000000,-0.00000150,-0.00001068,-0.00002095,-0.00001358,-0.00001020,0.00006368,0.00000297,0.00007479,-0.00002420,-0.00004500,
0.10850000,0.00000151,0.00000113,-0.00001801,-0.00000543,0.00000000,0.00000000,0.00000152,-0.00001179,-0.00001780,-0.00001279,-0.00001031,0.00010132,0.00000289,0.00004939,-0.00001642,-0.00003934,
0.10900000,0.00000068,0.00000130,-0.00001874,-0.00000538,0.00000000,0.00000000,0.00000334,-0.00001372,-0.00001996,-0.00001134,-0.00001168,0.00012404,0.00000268,0.00002768,-0.00000268,-0.00003534,
0.10950000,0.00000051,0.00000147,-0.00001846,-0.00000428,0.00000000,0.00000000,0.00000394,-0.00001524,-0.00002517,-0.00000963,-0.00001273,0.00010256,0.00000307,0.00001761,0.00001621,-0.00002861,
0.11000000,0.00000161,0.00000166,-0.00001731,-0.00000098,0.00000000,0.00000000,0.00000316,-0.00001550,-0.00002863,-0.00000879,-0.00001222,0.00003697,0.00000390,0.00001695,0.00002947,-0.00001921,
0.11050000,0.00000322,0.00000138,-0.00001721,0.00000125,0.00000000,0.00000000,0.00000170,-0.00001607,-0.00002786,-0.00000922,-0.00001151,-0.00001472,0.00000396,0.00001804,0.00003537,-0.00001116,
0.11100000,0.00000426,0.00000115,-0.00001816,0.00000051,0.00000000,0.00000000,-0.00000109,-0.00001781,-0.00002534,-0.00001027,-0.00001087,-0.00003699,0.00000328,0.00002664,0.00003966,-0.00000582,
0.11150000,0.00000445,0.00000199,-0.00001830,-0.00000145,0.00000000,0.00000000,-0.00000543,-0.00001959,-0.00002389,-0.00001106,-0.00000954,-0.00006721,0.00000294,0.00004977,0.00003917,-0.00000378,
0.11200000,0.00000382,0.00000371,-0.00001754,-0.00000243,0.00000000,0.00000000,-0.00000803,-0.00002105,-0.00002355,-0.00001055,-0.00000859,-0.00011056,0.00000305,0.00006364,0.00002743,-0.00000701,
0.11250000,0.00000327,0.00000486,-0.00001733,-0.00000263,0.00000000,0.00000000,-0.00000667,-0.00002190,-0.00002335,-0.00000908,-0.00000857,-0.00015569,0.00000276,0.00005116,0.00000680,-0.00001628,
0.11300000,0.00000378,0.00000439,-0.00001834,-0.00000377,0.00000000,0.00000000,-0.00000242,-0.00002133,-0.00002221,-0.00000769,-0.00000867,-0.00018555,0.00000196,0.00001837,-0.00001001,-0.00002630,
